title,author,tag,rating,rating_count,publisher,publish_date,price,summary,detail_url,cover_url,isbn,pages
如何成为一个优雅的中世纪人,[加] 达妮埃尔·齐布尔斯基 / 欧阳瑾,历史,,10,上海社会科学院出版社,2026-1,78.00元,"让中世纪的优雅智慧，启迪你的现代生活。
你以为的中世纪——舔餐刀？不洗手？把吃过的骨头随手一扔？
别让刻板印象蒙蔽你的视野！
在一场中世纪宴会上，这样的行为...",https://book.douban.com/subject/37286913/,https://img9.doubanio.com/view/subject/s/public/s35365695.jpg,,
不废江河,王瑞来,历史,7.7,31,广西师范大学出版社,2026-1,78.00元,"☆内容简介
孔子吃不吃肉？纸币的前身是什么？古人是如何治疗白内障的？……
本书是著名历史学者王瑞来教授的力作，凝聚其多年读书与校书的研究成果。书中撷取70多...",https://book.douban.com/subject/37818212/,https://img1.doubanio.com/view/subject/s/public/s35318440.jpg,,
古罗马信息图,[法]约翰·沙伊德、[法]米兰·梅洛科、[法]尼古拉·吉耶拉 / 乔士艳,历史,8.9,108,天津人民出版社,2026-1,108.00元,"用信息图读懂古罗马。
罗马帝国的人口、经济、政治、宗教、军事，在您面前一目了然地呈现。
本书别开生面地以数据可视化的形式探讨和讲述了罗马漫长且引人入胜的历史...",https://book.douban.com/subject/38236249/,https://img9.doubanio.com/view/subject/s/public/s35402984.jpg,,
不负桑梓,张佩国,历史,7.1,50,广西师范大学出版社,2026-1,88,"一部深入考察清代绅商慈善活动的社会史、慈善史著作，以赈灾、育婴等具体善举切入，展现绅商构建民间救助网络的过程，探讨清代地方治理中官方与民间力量的互动。
☆ ...",https://book.douban.com/subject/37560749/,https://img1.doubanio.com/view/subject/s/public/s35337919.jpg,,
乱世离歌,陶懋炳,历史,8.8,228,贵州人民出版社,2026-1,98.00,五代十国，是中国历史上少有的乱世，在长达半个多世纪的离乱纷争中，各路割据势力乱哄哄你方唱罢我登场：朱温的残酷暴虐、李存勖的昙花一现、石敬瑭的委曲求全、李煜的...,https://book.douban.com/subject/36862677/,https://img9.doubanio.com/view/subject/s/public/s35333666.jpg,,
五代十国史,杜文玉,历史,8.2,100,辽宁人民出版社,2026-1,168.00元,五代十国是唐王朝崩塌后一个充满矛盾的时代：短短53年间，中原五朝更迭，四方十国并立，战乱频仍；但同时，它也是庶民逆袭、商业萌芽、制度创新的关键转型期。本书打...,https://book.douban.com/subject/37518652/,https://img9.doubanio.com/view/subject/s/public/s35343165.jpg,,
古典之子,[美]托马斯·E.里克斯 / 马百亮,历史,8.5,32,格致出版社,2026-1-1,88.00元,"※  追溯美国立国的精神“源代码”：美国不是凭空诞生的现代国家，而是一场古典理想的现实实验
※  揭示美国思想的源头：开国元勋的思想底色，不在启蒙哲人，而在...",https://book.douban.com/subject/37648105/,https://img1.doubanio.com/view/subject/s/public/s35364468.jpg,,
英雄祖先与弟兄民族,王明珂,历史,8.3,78,上海人民出版社,2026-1,69.80,"#王明珂华夏边缘系列研究之一，经典再版，全本修订
#细读中原及四方族群之神话传说
#提炼模式化情节，解码叙事符号，梳理起源故事的时代演变
#剖析叙事之下的社...",https://book.douban.com/subject/37871128/,https://img9.doubanio.com/view/subject/s/public/s35331336.jpg,,
英国的大众抗争,[美] 查尔斯·蒂利 / 秦汉元、杨端程,历史,,15,格致出版社,2026-1,108.00,18世纪50年代到19世纪40年代，英国民众提出权利主张的形式发生了显著变化。世界性、模式化、自发性的集体行动逐渐取代了狭隘的、特殊的、分化的集体行动，这种...,https://book.douban.com/subject/37841580/,https://img3.doubanio.com/view/subject/s/public/s35361542.jpg,,
紫禁城的天眼,张秉瑩 / 华腾达,历史,7.7,101,东方出版中心,2026-1,88.00元,"★ 聚焦钦天监官员晋升五品之路背后的家族间博弈
★ 发掘清代皇权、封建官僚与中西历法的三角互动
内容简介：
中国古代专司天体观测、记录、解释与预测的官僚机构...",https://book.douban.com/subject/37742825/,https://img3.doubanio.com/view/subject/s/public/s35351152.jpg,,
战国时代的东西差别,梁云,历史,8.6,55,生活·读书·新知三联书店,2026-1,120.00元,"▎首部以考古学视角探究秦与东方六国文化差异和社会结构的专著，极富问题意识的系统性研究
▎细致梳理考古材料，重释秦制革命，揭示秦国崛起的深层因素
▎新版增补，...",https://book.douban.com/subject/37432194/,https://img1.doubanio.com/view/subject/s/public/s35344528.jpg,,
闺思,[美]柏文莉 / 刘云军,历史,8.4,41,生活书店出版有限公司,2026-1,98.00元,"【内容简介】
宋元时期的妓、妾、节妇这三类重要女性，经由本书浮出历史地表。 男女角色、家庭关系以及史料中男性对她们的记载和论述，呈现出宋元社会变迁的重要面向...",https://book.douban.com/subject/37000456/,https://img9.doubanio.com/view/subject/s/public/s35405924.jpg,,
执子之手,[美] 卢苇菁 / 王晚名,历史,7.5,138,广西师范大学出版社,2026-1,88,"一本探讨清代包办婚姻中夫妻关系和亲密情感的研究著作，通过士人日记、夫妇书信、家族记录与诗文手稿，勾勒清代婚姻中真实而复杂的图景。
☆ 本书亮点
1.著名汉学...",https://book.douban.com/subject/37824245/,https://img9.doubanio.com/view/subject/s/public/s35351434.jpg,,
博物馆，一部世界史I,［法］克日什托夫·波米安（Krzysztof Pomian) / 高晨翔,历史,8.6,28,北京联合出版公司,2026-1,288.00元,"一部全球视角之下的博物馆通史
法国历史学家克日什托夫·波米安30年心血巨献
从政治、社会和文化的角度全面梳理博物馆的起源和发展
⭐️编辑推荐
★ 入围202...",https://book.douban.com/subject/37926493/,https://img1.doubanio.com/view/subject/s/public/s35341748.jpg,,
德国历史主义传统,[美国] 弗雷德里克·C.拜泽尔 / 张骏,历史,9.2,34,译林出版社,2026-1,168.00元,"★拜泽尔详细解读德国历史主义传统，从赫尔德到韦伯，再到被遗忘的思想家，全景展现这场塑造现代历史认知的伟大革命。
★一手资料与哲学洞见完美结合，论述清晰、引人...",https://book.douban.com/subject/37523833/,https://img1.doubanio.com/view/subject/s/public/s35361499.jpg,,
沉默的皖北,郑宁,历史,8.3,260,中华书局,2026-1,68.00,地处淮河中下游的皖北，是大明王朝的兴起之处，因此曾享有诸多特殊地位，在明朝初年辉煌一时。但在此后的五百年间，皖北却长期呈现出民生疲敝的萧瑟景象，以至于成为了...,https://book.douban.com/subject/37442663/,https://img9.doubanio.com/view/subject/s/public/s35397475.jpg,,
女体与国族,周春燕,历史,8.0,56,上海书店出版社,2026-1,118.00元,"跨越妇女史、医疗史、身体史的开新之作🚩
亡国灭种的集体焦虑×强势东来的西医新知×国家主导的卫生改革🔷
女性身体，成为救国与现代化的试验场！
🔴
★国势危难，...",https://book.douban.com/subject/37502924/,https://img1.doubanio.com/view/subject/s/public/s35333510.jpg,,
她们的西南联大岁月,郑绩,历史,8.6,549,团结出版社,2026-1,68.00,西南联大是一段教育传奇，是抗战时期的一片精神园地。如果说教授的学术成就与精神高度是西南联大的A面，那么种种实务之艰难，生存之困苦，正是联大的B面，而其间教授...,https://book.douban.com/subject/37897740/,https://img1.doubanio.com/view/subject/s/public/s35334470.jpg,,
清代社会性别规范,[美] 苏成捷（Matthew M. Sommer） / 陈晓婷,历史,7.6,203,东方出版中心,2026-1,89元,"★ 2025年费正清奖 苏成捷最新著作
★ 集纳狐狸、石女、男旦……晚期帝制中国性别跨越故事诸相
内容简介：
本书以跨学科研究方法，结合历史学、法学、文学等...",https://book.douban.com/subject/37808384/,https://img1.doubanio.com/view/subject/s/public/s35351158.jpg,,
乔治·凯南,(美) 弗兰克·科斯蒂廖拉 (Frank Costigliola) / 肖欢、宋晓东,历史,7.9,65,上海人民出版社,2026-1,138.00元,乔治·凯南(1904—2005)是美国外交史中最重要的人物之一，也是最复杂的人物之一：尽管凯南遏制苏联的想法引发了冷战，但他在接下来的半个世纪里都在试图扑灭...,https://book.douban.com/subject/37494452/,https://img9.doubanio.com/view/subject/s/public/s35389564.jpg,,
难缠的女人,［英］海伦·刘易斯 / 陈薇薇,历史,9.2,196,上海译文出版社,2026-1,72.00,"🔥太难缠？太叛逆？太另类？太麻烦？
💪女人一旦维护自己的权利，就是蛮不讲理、不够女性？
循规蹈矩者无法改变世界，难缠女人才能创造历史！
🟣直击11场不屈的权...",https://book.douban.com/subject/37808372/,https://img2.doubanio.com/view/subject/s/public/s35342801.jpg,,
历史中的大与小,马伯庸,历史,7.5,2655,湖南文艺出版社,2025-12-31,56,这是一本散装的历史随笔集，收录了我过去十年零零散散写的一些小文章。真的，特别散装。其中有我陪孩子读古文名篇的亲身经历、有我牙疼时为转移痛苦而总结的古人牙疼史...,https://book.douban.com/subject/37869944/,https://img3.doubanio.com/view/subject/s/public/s35358152.jpg,,
历史的拐点,阎学通,历史,7.1,136,中信出版集团,2025-12-20,79,"2025，世界已经发生巨变，并即将迎来新的巨变！而可预见的未来，就在2035。
本书以2025年美国的特朗普开启第二个总统任期为起点，直面逆全球化加速与国际...",https://book.douban.com/subject/37896737/,https://img1.doubanio.com/view/subject/s/public/s35334128.jpg,,
中世纪英格兰人的366天,[英] 托妮·芒特 / 陈静,历史,,19,上海社会科学院出版社,2025-12,88.00元,王室、教会、战争……中世纪总是被赋予这些宏大广博的标签，然而，在泛黄的牛皮纸和干涸的墨迹之外，是一个更具烟火气的中世纪——有令人头疼的邻里纠纷、错综复杂的家...,https://book.douban.com/subject/37374584/,https://img9.doubanio.com/view/subject/s/public/s35296214.jpg,,
享乐的明君,韦庆远,历史,7.9,104,广东人民出版社,2025-12,78.00元,"他是史书上贪图好色的享乐者
也是明朝中兴的关键角色
他“无能”“无为”
成为中国历代帝王中独特的存在
---------------------------...",https://book.douban.com/subject/37491980/,https://img1.doubanio.com/view/subject/s/public/s35343239.jpg,,
走向全球战争之路,陈兼,历史,9.4,27,东方出版中心,2025-12,98.00元,本书是著名学者陈兼青年时代研究二战史和世界史的经典著作。作者论述纵横，警句迭出，全书围绕第二次世界大战的起源这一重大问题，提出“新的世界大战不但可以推迟，而...,https://book.douban.com/subject/37494943/,https://img1.doubanio.com/view/subject/s/public/s35313689.jpg,,
周世既没,郭永秉,历史,9.3,31,复旦大学出版社,2025-12,139,本书是郭永秉教授近十年学术研究的扛鼎之作。全书立足于语文学（Philology）本位，通过对战国竹书、陶文、青铜器铭文及秦汉简牍的微观考证，试图勾勒出公元前...,https://book.douban.com/subject/37332545/,https://img1.doubanio.com/view/subject/s/public/s35352000.jpg,,
失控的王朝,握中悬璧,历史,,36,研究出版社,2025-12,78.00,公元280年，西晋灭吴，终结了三国时代。西晋虽然完成了统一大业，但是汉末以来皇权衰弱，统治并不稳固。汉末百年纷乱导致思想崩坏，传统儒学维护皇权的力量变弱，埋...,https://book.douban.com/subject/37926780/,https://img3.doubanio.com/view/subject/s/public/s35341782.jpg,,
历史是什么2.0,[英] 海伦·卡尔、[英] 苏珊娜·科普斯科姆 主编 / 修鹰,历史,8.3,121,广西师范大学出版社,2025-12,72.00元,"从彼得·弗兰科潘到西蒙·沙玛，
18位学者，17个话题，
超前沿、超现代
超开阔的历史学入门！
🌟“不够正史”的历史剧，
就得被唾弃吗？
🌟推倒奴隶主的雕像...",https://book.douban.com/subject/37384981/,https://img2.doubanio.com/view/subject/s/public/s35215371.jpg,,
宋初政治研究,顾宏义,历史,8.4,27,商务印书馆,2025-12,88.00元,"※ 一部点破宋初政治迷雾的典范之作
宋代以后，直至今日，有关宋初政治和相关疑案的论著甚众，但这些论著一般仅就某一疑案或几个相关疑案进行考辨、论述，而全面系统...",https://book.douban.com/subject/37536825/,https://img1.doubanio.com/view/subject/s/public/s35306158.jpg,,
隐秘战线,(英) 克里斯托弗·安德鲁 / 吴平,历史,9.1,147,民主与建设出版社,2025-12,168.00元,"【编辑推荐】
★从《出埃及记》到第二次世界大战，追溯过去三千年来的情报与间谍活动。
★窃密、欺骗、暗杀，重现隐秘战场上的精彩较量。
★从特洛伊木马到布莱切利...",https://book.douban.com/subject/37661333/,https://img3.doubanio.com/view/subject/s/public/s35351462.jpg,,
她的中世纪,(英) 雅尼娜·拉米雷斯 (Janina Ramirez) / 杨欣格,历史,8.6,17,社会科学文献出版社,2025-12,118,"本书是一部关于欧洲中世纪女性的研究著作，通过最新的考古调查成果、手抄本研究和历史文献研究，展示了女性对中世纪历史与文化的重要影响。
中世纪给大众留下的印象是...",https://book.douban.com/subject/37494449/,https://img9.doubanio.com/view/subject/s/public/s35302415.jpg,,
名士的反抗,刘蟾,历史,8.0,68,山西人民出版社,2025-12,88.00元,孔融、荀彧、阮籍、嵇康等诸多魏晋名士，为何会有那样桀骜不驯、怪诞狂狷的言行？面对当权者的高压，他们如何自处？何谓真名士，何谓假风流？本书总结了士人群体与权力...,https://book.douban.com/subject/37895060/,https://img3.doubanio.com/view/subject/s/public/s35333667.jpg,,
古籍文化知识问答,李致忠,历史,9.5,161,江苏凤凰文艺出版社,2025-12,98.00元,"【编辑推荐】
🔴国图古籍版本专家李致忠50余年研究精华
作者李致忠先生投身古籍相关工作50余年，长期专注古籍版本研究，本书是其多年实践经验与研究心得的呈现。...",https://book.douban.com/subject/37930951/,https://img3.doubanio.com/view/subject/s/public/s35343733.jpg,,
军事革命,[英] 杰弗里·帕克 / 廖平,历史,9.1,185,民主与建设出版社,2025-12,78.00元,"【编辑推荐】
★“新军事史”的代表作品
★以崭新视角透视军事与社会发展的互动
★从军事角度解析近代西方的崛起
★探究西方在近代国际竞争中优势的源头
★“大分...",https://book.douban.com/subject/37668217/,https://img1.doubanio.com/view/subject/s/public/s35354120.jpg,,
中国禁忌简史,万建中,历史,7.0,61,天津人民出版社,2025-12,78,"本书是有关中国传统【禁忌】的文化科普读本。
不同地区、不同民族、不同行业、不同时期都有那些禁忌？
这些禁忌是怎么来的？
禁忌的威力到底有多大？
禁忌到底是纯...",https://book.douban.com/subject/37924076/,https://img2.doubanio.com/view/subject/s/public/s35380741.jpg,,
膏销雪尽思还生,陈昊,历史,8.5,182,上海古籍出版社,2025-12,58.00元,"【编辑推荐】：
情感对于中国古代的医学知识意味着什么？这似乎是一个被忽视的问题。思，如果在疾病中扮演着角色，或者说，思可以成为一种疾病，那么它与知识、情感乃...",https://book.douban.com/subject/37861683/,https://img9.doubanio.com/view/subject/s/public/s35498296.jpg,,
六世同堂,[美] 珍·特温格 / 周顺、许驰原,历史,8.8,49,生活·读书·新知三联书店,2025-12,98.00元,"《纽约时报》畅销书、亚马逊最佳图书
广受美国主流媒体关注的心理学家特温格力作
解码沉默一代、婴儿潮世代、X世代、千禧一代、Z世代和两极世代的精神图谱
一览百...",https://book.douban.com/subject/37482358/,https://img9.doubanio.com/view/subject/s/public/s35334154.jpg,,
思考历史,[美] 萨拉·马萨 / 曹鸿,历史,8.8,47,广西师范大学出版社,2025-11-9,68.00元,"一部微缩版的西方现当代史学史
——————————————
历史不是过去的回声，而是未来的序曲——我们如何思考，决定我们如何走向未来。
《思考历史》由美国西...",https://book.douban.com/subject/37535035/,https://img3.doubanio.com/view/subject/s/public/s35295743.jpg,,
盗臣,卜键,历史,8.1,105,生活·读书·新知三联书店,2025-11,75.00元,"《盗臣》讲的是乾隆朝的一桩贪腐大案，也是乾隆皇帝的钦办案件。
清帝国的衰败从何而起？乾隆所倚重的世臣、世仆与盗臣、贪臣有何关联？乾隆帝天资聪颖、熟读文史，又...",https://book.douban.com/subject/37464818/,https://img9.doubanio.com/view/subject/s/public/s35282674.jpg,,
权变,毛立平,历史,7.9,98,中信出版集团,2025-11,116.00元,"这是中国人民大学教授毛立平围绕皇权发展变化的主线，为大众读者通解大清从发迹到衰亡近300年的通俗历史作品。
作者在纵深的时间线上，以权力联盟、皇权集中、权力...",https://book.douban.com/subject/37432292/,https://img3.doubanio.com/view/subject/s/public/s35319623.jpg,,
丝绸之路,[英] 魏泓 主编 / 孙唯瀚,历史,8.7,168,上海三联书店,2025-11,308.00,"丝绸之路不是一条路，而是一个世界
//
全球82位专家学者联袂巨献
国际知名敦煌学家魏泓主编
//
以自然景观为叙事核心
汇集数百幅景观及文物图片
//
循...",https://book.douban.com/subject/37453924/,https://img9.doubanio.com/view/subject/s/public/s35287464.jpg,,
惨痛的胜利,[英] 罗伯特·A.道蒂 / 金玉、杨虎,历史,9.6,25,山西人民出版社,2025-11,168.00元,作为一战中协约国的核心作战力量，法军主动承担了最沉重的负担。在这部精湛的著作中，罗伯特・A.道蒂阐释了法军承担这一角色的原因与过程，并对法国的战略及作战方法...,https://book.douban.com/subject/37287487/,https://img1.doubanio.com/view/subject/s/public/s35291839.jpg,,
十六国,张岩,历史,7.5,52,新世界出版社,2025-11,86.00元,"是统一的前夜，也是隋唐帝国的源头。
本书聚焦于十六国，以每个政权的起始与灭亡为线，用30万字还原那个生机勃勃、在无序中酝酿着秩序的十六国历史。
公元3世纪末...",https://book.douban.com/subject/37746149/,https://img9.doubanio.com/view/subject/s/public/s35283216.jpg,,
唐宋时期的妻子和女儿,[日] 大泽正昭 / 李艳丽,历史,6.3,38,商务印书馆,2025-11,48.00元,"※ 以精巧的考证和生动的笔触，让那些湮没在时光尘埃中的女性重新走进读者的视野。
※ 编辑推荐 ※
突破传统史学局限，以唐宋时期的女性为主角，通过法律文书、家...",https://book.douban.com/subject/37355074/,https://img9.doubanio.com/view/subject/s/public/s35302086.jpg,,
山河在,邹德怀,历史,9.4,151,社会科学文献出版社,2025-11,228.00元,本书集合了作者收集到的自1931年九一八事变至1945年抗战胜利期间的近150张有关抗战的照片。每组照片均做上色处理，鲜艳清晰，并附有千字以内的文字说明，介...,https://book.douban.com/subject/37525361/,https://img9.doubanio.com/view/subject/s/public/s35276994.jpg,,
中国古代政治常识,[日]梅原郁 / 石丽荣、张晓明,历史,7.2,31,北京科学技术出版社,2025-11,89.00元,"汉学泰斗、日本学士院奖获得者梅原郁经典名作
大家小书　通识读本
——————————
通贯视野，多元视角
揭示两千余年中国政治的流变与运行机制
以皇帝政治为...",https://book.douban.com/subject/37810898/,https://img3.doubanio.com/view/subject/s/public/s35288707.jpg,,
金钱舞动的东海,[日] 大田由纪夫 / 胡炜权,历史,9.3,36,东方出版中心,2025-11,78.00元,"◎挑战以中国为中心的传统东亚史叙事，从货币和奢侈品的角度把握前近代东亚“共同进化”的历史！
【内容简介】
15—16世纪的东亚，常被简化为“倭寇与海禁”的世...",https://book.douban.com/subject/37398919/,https://img9.doubanio.com/view/subject/s/public/s35281335.jpg,,
天鹅绒帝国,[法] 大卫·托德 / 顾晓静,历史,9.1,37,上海人民出版社,2025-11-1,88,"☆帝国的野心，未必总是坚船利炮。19世纪的法国精英如何以丝绸和香槟实现“柔性”全球征服。
☆Choice年度杰出学术资源奖、经济史协会“乔尔吉·兰基”奖（G...",https://book.douban.com/subject/37453916/,https://img3.doubanio.com/view/subject/s/public/s35319813.jpg,,
红颜来处是长安,蒋爱花,历史,5.8,131,江苏凤凰文艺出版社,2025-11,69.00元,本书通过深入挖掘武则天与同时代女性的故事，从女皇的权力之路，到才女的文化贡献，再到普通女性在唐代社会中的多样人生，全面呈现了盛唐女性的多元面貌。书中以生动的...,https://book.douban.com/subject/37807252/,https://img1.doubanio.com/view/subject/s/public/s35299848.jpg,,
唐朝的灭亡与欧亚东部,[日] 新见媛 / 黄图川,历史,7.3,227,民主与建设出版社,2025-11,70.00元,"【编辑推荐】
日本唐史研究领域新锐学者，以独特的国际视野和严谨的史料考证，深入剖析藩镇体制及唐帝国与周边欧亚势力的互动，全新解读唐朝延续以及灭亡的原因。其突...",https://book.douban.com/subject/37475155/,https://img2.doubanio.com/view/subject/s/public/s35280761.jpg,,
香遇中国,周荣桥,历史,8.1,51,北京科学技术出版社,2025-11-1,108,"吴晓波、赵丽宏、王德峰、乔木森、胡中行、郭建龙等跨界名家联合力荐
※ 打破碎片认知，五千年中华香文化史全景呈现
以时间为轴，系统梳理中华香文化从上古祭祀到唐...",https://book.douban.com/subject/37822013/,https://img3.doubanio.com/view/subject/s/public/s35295747.jpg,,
帝国之境,[英] 萨特南·桑格拉 / 李晖,历史,8.4,23,生活·读书·新知三联书店,2025-11,69.00元,"印度淡色艾尔啤酒（IPA）是怎样发明的？
阿拉丁妈妈的名字为什么是“屯溪”？
英国公学侧重于培养怎样的“精英”？
目前有多少国家要求英国博物馆归还当年的劫掠...",https://book.douban.com/subject/37834547/,https://img1.doubanio.com/view/subject/s/public/s35301950.jpg,,
普林斯顿历史学研究指南,[美] 扎卡里·M.施拉格 / 蒋经飞,历史,8.6,82,研究出版社,2025-11,88.00元,本书是美国历史学入门课程必读教材，作者总结了其25年历史研究与教学的核心方法，融合了历史学家的数百个生动的研究案例，从提出研究问题，到寻找和分析文献，再到撰...,https://book.douban.com/subject/37502318/,https://img3.doubanio.com/view/subject/s/public/s35282492.jpg,,
命运交织的土地,[德] 玛丽-雅尼娜·查利奇 / 程卫平,历史,,14,社会科学文献出版社,2025-11,168,“强大的帝国都是相似的，不幸的国家却各有各的不幸。”生活在东南欧的不同民族无疑拥有许多共同的历史经验，却始终找不到统一的身份认同。这里形成了一种独特的多样性...,https://book.douban.com/subject/36692835/,https://img1.doubanio.com/view/subject/s/public/s35299649.jpg,,
众神,[英] 尼尔·麦格雷戈 / 罗爽,历史,8.6,137,文汇出版社,2025-11,168.00元,"◎ 编辑推荐
★《泰晤士报》年度图书！《卫报》《金融时报》《华尔街日报》等多家媒体盛赞
★范景中×朱青生×马凌×张经纬×祝羽捷 联合推荐：“人类尚没有一部公...",https://book.douban.com/subject/37125313/,https://img1.doubanio.com/view/subject/s/public/s35305340.jpg,,
万物皆有时,[美] 吉莉安·阿德勒、[美] 保罗·斯特罗姆 / 陈静,历史,8.2,38,上海社会科学院出版社,2025-11,88.00元,教堂的钟声与市集的喧闹交织，占星师仰望的星空与农夫耕作的四季呼应。在中世纪，时间不是漠然的数字，而是流淌在每个人血液里的生命韵律！中世纪人既是时光的囚徒，也...,https://book.douban.com/subject/37049620/,https://img3.doubanio.com/view/subject/s/public/s35261092.jpg,,
国共合作与国民革命(1924—1927）,王奇生,历史,7.6,27,江苏人民出版社,2025-11-1,118.00元,"☆广告语：
王奇生教授国共关系史力作，全新再版
☆内容简介：
本书以1924年1月中国国民党第一次全国代表大会召开与党内改组为起点，系统梳理了国共两党首次携...",https://book.douban.com/subject/37649571/,https://img1.doubanio.com/view/subject/s/public/s35293989.jpg,,
冯道,[日] 砺波护 / 郑淦,历史,8.6,466,浙江人民出版社,2025-11,68元,本书详细叙述了冯道（882~954）充满争议的一生。一方面，冯道生逢唐末五代乱世，历仕五朝（后唐、后晋、辽、后汉、后周）、八姓（后唐庄宗、明宗、末帝各一姓，...,https://book.douban.com/subject/37534730/,https://img1.doubanio.com/view/subject/s/public/s35266439.jpg,,
书写启蒙,[美] 加里·凯茨 / 杨春丽、郑启宁,历史,8.6,33,译林出版社,2025-11,98.00元,"在没有社交媒体的时代，启蒙思想如何传遍整个欧洲？
本书打破思想史写作传统，聚焦伏尔泰、卢梭、亚当·斯密等启蒙巨匠的12部经典作品，不仅解读思想内涵，更揭示它...",https://book.douban.com/subject/37427736/,https://img9.doubanio.com/view/subject/s/public/s35294474.jpg,,
余生,[美]戴懿华 / 杨兰鋆,历史,7.6,105,广西师范大学出版社,2025-11,68.00元,从清朝初年到帝制的终结，太监们始终在紫禁城的阴影下挣扎求生，很少能够掌握重要的政治权力或过上奢华的生活。他们既是帝王的仆从，又是社会的边缘人。阉割之刑、宫廷...,https://book.douban.com/subject/37492792/,https://img3.doubanio.com/view/subject/s/public/s35234393.jpg,,
无税之痛,[澳] 詹姆斯·谭 / 郑海洋、陈姗姗,历史,8.6,15,上海远东出版社,2025-11,88.00元,古罗马的战争为征服者带来了巨额财富，但这些财富对其政治及社会有何影响？财富的涌入导致罗马公民不必再缴税，这对他们来说真的是好事吗？本书首次从财政社会学的角度...,https://book.douban.com/subject/37649557/,https://img9.doubanio.com/view/subject/s/public/s35351825.jpg,,
再玩一次,[英] 特里斯坦·多诺万 / 王亚晖,历史,8.6,87,北京联合出版公司,2025-11,108.00元,"🎮《福布斯》推荐关于电子游戏的10大好书
🤺IGN推荐每个游戏玩家必读的6本书
权威媒体《卫报》《连线》《Edge》《GamesTM》一致好评
世界顶级游戏...",https://book.douban.com/subject/37447236/,https://img9.doubanio.com/view/subject/s/public/s35284926.jpg,,
中国思想史（修订本）（三卷本）,葛兆光,历史,9.3,99,商务印书馆,2025-11,238,1.本书为复旦大学文科资深教授葛兆光先生的学术代表作《中国思想史》的修订本。本书以个人的观察角度与理解视野，对中国知识、思想与信仰的历史进行研究与描述。作者...,https://book.douban.com/subject/36908960/,https://img3.doubanio.com/view/subject/s/public/s35330767.jpg,,
伊拉克访古行记,刘拓、石曼琳 整理,历史,9.1,650,北京大学出版社,2025-11,98,伊拉克所在的美索不达米亚平原是人类文明的重要发源地之一，也曾是波斯、希腊、罗马、阿拉伯等古代文明交锋与融合的重要舞台，东西方世界在此交织，积淀下丰富的历史遗...,https://book.douban.com/subject/37660643/,https://img1.doubanio.com/view/subject/s/public/s35286840.jpg,,
千山之国,(美) 罗莎蒙德· 哈尔西·卡尔、(美) 安·霍华德·哈尔西 / 陈薇薇,历史,8.1,129,南京大学出版社,2025-11,68.00元,"跨越半个世纪的国家变迁、民族纷争和个人爱恨情仇
一位美国女性在非洲生活的传奇故事
堪比《走出非洲》《夜航西飞》
-
【图书简介】
一位美国女性在非洲生活的传...",https://book.douban.com/subject/37760999/,https://img1.doubanio.com/view/subject/s/public/s35317290.jpg,,
大明神木记,龚静染,历史,6.7,160,上海译文出版社,2025-10-31,68.00元,"一段被“神化”的巨木传奇，揭开明朝由盛转衰的隐秘线索
跨越五百年，深入西南边陲，还原百万楠木北迁的血泪史诗
历史学、地理学、人类学、社会学等多学科视角解码皇...",https://book.douban.com/subject/37437585/,https://img3.doubanio.com/view/subject/s/public/s35266953.jpg,,
古人生活与文化图鉴,浪花姜,历史,7.3,270,万卷出版公司,2025-10-16,59.8,"【编辑推荐】
🌾一本实用又有趣的华夏小百科，从衣食住行到思想观念，从皇权贵族到江湖百态，包含了古人生活的大事小情，方方面面。
🌾22个视角，22次叙述，只为...",https://book.douban.com/subject/37522750/,https://img2.doubanio.com/view/subject/s/public/s35250861.jpg,,
忠臣之变,吴铮强,历史,8.5,80,浙江人民出版社,2025-10-15,68.00,本书为吴铮强教授积十余年之功，潜心研究北宋政治史的崭新力作，以宋太宗端拱二年（989）寇准极言边事被拔擢为枢密院直学士为发端，讫于宋仁宗皇祐三年（1051）...,https://book.douban.com/subject/37522637/,https://img1.doubanio.com/view/subject/s/public/s35260148.jpg,,
大浪淘沙,王宏杰,历史,8.5,200,四川人民出版社,2025-10,96.00,本书精选各类史书、文集和墓志等文献，通过对帝王、文臣、武将、平民等各种角色的详尽描绘，使历史在我们眼前复苏，文字中跳动的，不仅是历史的韵律，更有生活的气息。...,https://book.douban.com/subject/37558093/,https://img1.doubanio.com/view/subject/s/public/s35266490.jpg,,
黄巢新探,胡耀飞,历史,7.9,31,陕西人民出版社,2025-10,89.00,,https://book.douban.com/subject/37374605/,https://img9.doubanio.com/view/subject/s/public/s35337484.jpg,,
帝国计划,[英] 约翰·达尔文 / 马睿,历史,7.8,12,社会科学文献出版社,2025-10,169.00,从伦敦金融城的账簿到印度殖民地的硝烟，从非洲草原的铁路到加勒比海的风暴，大英帝国曾编织了一张覆盖全球的权力之网。它不仅是枪炮与旗帜的征服，更是金钱、航运、电...,https://book.douban.com/subject/36855250/,https://img3.doubanio.com/view/subject/s/public/s35269012.jpg,,
帝国的生意,[英] 鲁帕利·米什拉 / 邱艳春,历史,,15,浙江大学出版社,2025-10,98.00元,"编辑推荐
解锁东印度公司崛起背后的帝国意志
洞察商业野心与国家利益的深度纠缠
内容简介
1800 年，处于鼎盛时期的英国东印度公司控制了世界一半的贸易，并在...",https://book.douban.com/subject/37336523/,https://img3.doubanio.com/view/subject/s/public/s35209792.jpg,,
